time_iso8601,forks_cumulative
2024-04-30 00:00:00+00:00,2
2024-05-06 00:00:00+00:00,4
2024-05-07 00:00:00+00:00,5
2024-05-09 00:00:00+00:00,6
2024-05-10 00:00:00+00:00,7
