referrer,views_total,views_unique
Google,74,29
chatgpt.com,31,10
Bing,22,7
paperswithcode.com,20,2
github.com,11,5
inlsoftware.inl.gov,7,4
live-cnd19.mconf.rnp.br,4,4
search.brave.com,2,2
osti.gov,2,1
inl.elsevierpure.com,1,1
