referrer,views_total,views_unique
Google,51,27
learn.uwaterloo.ca,22,2
github.com,14,6
DuckDuckGo,14,5
statics.teams.cdn.office.net,13,7
uofwaterloo.sharepoint.com,5,1
Bing,4,1
ca.search.yahoo.com,3,1
link.zhihu.com,2,1
