referrer,views_total,views_unique
Google,275,49
github.com,38,9
poczta.wil.waw.pl,5,1
in.search.yahoo.com,5,1
uoa.webex.com,2,2
hub.nuaa.cf,1,1
Bing,1,1
wiki.gtri.gatech.edu,1,1
search.brave.com,1,1
