time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-29 00:00:00+00:00,25,21,33.0,8.0
2025-11-30 00:00:00+00:00,5,3,19.0,4.0
2025-12-01 00:00:00+00:00,23,16,20.0,3.0
2025-12-02 00:00:00+00:00,29,22,28.0,6.0
2025-12-03 00:00:00+00:00,29,18,13.0,3.0
2025-12-04 00:00:00+00:00,3,1,16.0,5.0
2025-12-05 00:00:00+00:00,15,13,6.0,3.0
2025-12-06 00:00:00+00:00,11,9,,
2025-12-07 00:00:00+00:00,6,4,5.0,3.0
2025-12-08 00:00:00+00:00,8,6,16.0,6.0
2025-12-09 00:00:00+00:00,19,14,2.0,2.0
2025-12-10 00:00:00+00:00,13,11,3.0,3.0
2025-12-11 00:00:00+00:00,12,10,2.0,2.0
2025-12-12 00:00:00+00:00,12,10,5.0,3.0
