referrer,views_total,views_unique
Google,24,14
github.com,15,7
gitlab.com,8,2
packages.zeek.org,4,3
cisa.gov,3,1
zeek.org,1,1
cn.bing.com,1,1
statics.teams.cdn.office.net,1,1
