time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-03-01 00:00:00+00:00,0,0,1,1
2023-03-02 00:00:00+00:00,2,1,8,1
2023-03-03 00:00:00+00:00,0,0,1,1
2023-03-06 00:00:00+00:00,1,1,0,0
2023-03-07 00:00:00+00:00,1,1,0,0
2023-03-08 00:00:00+00:00,1,1,27,4
2023-03-09 00:00:00+00:00,1,1,17,2
2023-03-11 00:00:00+00:00,1,1,0,0
2023-03-13 00:00:00+00:00,1,1,0,0
2023-03-14 00:00:00+00:00,2,1,1,1
2023-03-15 00:00:00+00:00,1,1,0,0
2023-03-16 00:00:00+00:00,2,1,33,6
2023-03-17 00:00:00+00:00,2,2,28,2
2023-03-18 00:00:00+00:00,0,0,2,1
2023-03-20 00:00:00+00:00,0,0,4,2
2023-03-21 00:00:00+00:00,0,0,1,1
2023-03-23 00:00:00+00:00,0,0,1,1
2023-03-26 00:00:00+00:00,1,1,0,0
2023-03-27 00:00:00+00:00,0,0,1,1
2023-03-28 00:00:00+00:00,0,0,9,2
2023-03-29 00:00:00+00:00,0,0,3,1
2023-03-30 00:00:00+00:00,1,1,9,4
2023-04-01 00:00:00+00:00,1,1,0,0
