time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-03-02 00:00:00+00:00,2,1,0,0
2023-03-07 00:00:00+00:00,1,1,0,0
2023-03-09 00:00:00+00:00,1,1,0,0
2023-03-14 00:00:00+00:00,0,0,3,2
2023-03-16 00:00:00+00:00,3,2,0,0
2023-03-23 00:00:00+00:00,0,0,3,1
2023-04-07 00:00:00+00:00,0,0,1,1
2023-04-08 00:00:00+00:00,0,0,1,1
2023-04-13 00:00:00+00:00,1,1,0,0
2023-04-15 00:00:00+00:00,1,1,0,0
2023-04-18 00:00:00+00:00,0,0,1,1
2023-04-19 00:00:00+00:00,0,0,2,1
2023-04-23 00:00:00+00:00,0,0,1,1
2023-04-25 00:00:00+00:00,1,1,0,0
2023-04-26 00:00:00+00:00,0,0,3,1
2023-04-30 00:00:00+00:00,0,0,1,1
2023-05-02 00:00:00+00:00,1,1,0,0
2023-05-22 00:00:00+00:00,1,1,0,0
2023-05-24 00:00:00+00:00,2,1,0,0
2023-05-28 00:00:00+00:00,1,1,0,0
2023-06-01 00:00:00+00:00,0,0,1,1
2023-06-22 00:00:00+00:00,2,1,5,1
2023-06-27 00:00:00+00:00,1,1,0,0
2023-06-30 00:00:00+00:00,0,0,1,1
2023-07-08 00:00:00+00:00,2,1,0,0
2023-07-11 00:00:00+00:00,1,1,0,0
2023-07-15 00:00:00+00:00,3,2,0,0
2023-07-19 00:00:00+00:00,0,0,1,1
2023-07-22 00:00:00+00:00,0,0,60,1
2023-07-28 00:00:00+00:00,2,1,0,0
2023-07-30 00:00:00+00:00,1,1,0,0
2023-08-02 00:00:00+00:00,0,0,2,1
2023-08-05 00:00:00+00:00,1,1,0,0
2023-08-08 00:00:00+00:00,2,1,0,0
2023-08-10 00:00:00+00:00,1,1,2,1
2023-08-22 00:00:00+00:00,0,0,2,1
2023-08-26 00:00:00+00:00,1,1,0,0
2023-09-05 00:00:00+00:00,0,0,1,1
2023-09-09 00:00:00+00:00,1,1,0,0
2023-09-23 00:00:00+00:00,0,0,1,1
2023-09-25 00:00:00+00:00,0,0,6,2
2023-10-09 00:00:00+00:00,2,1,0,0
2023-10-11 00:00:00+00:00,0,0,13,2
2023-10-18 00:00:00+00:00,0,0,2,1
2023-11-10 00:00:00+00:00,2,2,0,0
2023-12-04 00:00:00+00:00,0,0,6,1
2023-12-05 00:00:00+00:00,1,1,7,1
2023-12-09 00:00:00+00:00,0,0,1,1
2023-12-14 00:00:00+00:00,0,0,24,2
2023-12-15 00:00:00+00:00,0,0,3,1
2023-12-16 00:00:00+00:00,0,0,1,1
2023-12-25 00:00:00+00:00,1,1,0,0
2023-12-29 00:00:00+00:00,2,1,0,0
2024-01-12 00:00:00+00:00,1,1,0,0
2024-01-23 00:00:00+00:00,1,1,0,0
2024-02-08 00:00:00+00:00,0,0,12,2
2024-02-11 00:00:00+00:00,1,1,0,0
2024-02-12 00:00:00+00:00,0,0,7,2
2024-02-14 00:00:00+00:00,0,0,1,1
2024-02-15 00:00:00+00:00,0,0,1,1
2024-02-27 00:00:00+00:00,0,0,8,1
2024-03-02 00:00:00+00:00,1,1,0,0
2024-03-05 00:00:00+00:00,1,1,0,0
2024-03-07 00:00:00+00:00,0,0,1,1
2024-03-10 00:00:00+00:00,1,1,0,0
2024-03-12 00:00:00+00:00,0,0,10,1
2024-03-25 00:00:00+00:00,1,1,0,0
2024-04-18 00:00:00+00:00,1,1,0,0
2024-05-03 00:00:00+00:00,0,0,2,1
2024-05-05 00:00:00+00:00,1,1,0,0
2024-05-07 00:00:00+00:00,0,0,6,1
2024-05-20 00:00:00+00:00,0,0,2,2
2024-05-25 00:00:00+00:00,1,1,0,0
2024-06-25 00:00:00+00:00,0,0,1,1
2024-07-16 00:00:00+00:00,0,0,4,1
2024-07-23 00:00:00+00:00,1,1,0,0
2024-08-09 00:00:00+00:00,0,0,2,1
2024-08-16 00:00:00+00:00,0,0,2,1
2024-08-31 00:00:00+00:00,1,1,0,0
2024-09-15 00:00:00+00:00,1,1,0,0
2024-09-21 00:00:00+00:00,0,0,2,2
2024-09-30 00:00:00+00:00,1,1,0,0
2024-10-02 00:00:00+00:00,0,0,1,1
2024-10-03 00:00:00+00:00,1,1,0,0
2024-10-09 00:00:00+00:00,3,3,0,0
2024-10-18 00:00:00+00:00,1,1,0,0
2024-10-19 00:00:00+00:00,1,1,0,0
2024-10-31 00:00:00+00:00,0,0,1,1
2024-11-05 00:00:00+00:00,0,0,1,1
2024-11-11 00:00:00+00:00,0,0,1,1
2024-12-08 00:00:00+00:00,1,1,0,0
2024-12-12 00:00:00+00:00,0,0,6,1
2025-01-14 00:00:00+00:00,0,0,1,1
2025-01-15 00:00:00+00:00,0,0,16,1
2025-01-18 00:00:00+00:00,0,0,1,1
2025-01-20 00:00:00+00:00,1,1,0,0
2025-01-23 00:00:00+00:00,1,1,0,0
2025-01-25 00:00:00+00:00,0,0,4,1
2025-01-27 00:00:00+00:00,0,0,1,1
2025-02-18 00:00:00+00:00,1,1,1,1
2025-02-19 00:00:00+00:00,1,1,0,0
2025-02-22 00:00:00+00:00,1,1,0,0
2025-03-06 00:00:00+00:00,1,1,0,0
2025-03-14 00:00:00+00:00,0,0,5,1
2025-03-16 00:00:00+00:00,1,1,0,0
2025-03-24 00:00:00+00:00,0,0,1,1
2025-03-25 00:00:00+00:00,0,0,2,1
2025-04-02 00:00:00+00:00,0,0,10,1
2025-04-03 00:00:00+00:00,1,1,0,0
2025-04-08 00:00:00+00:00,1,1,0,0
2025-04-10 00:00:00+00:00,1,1,0,0
2025-04-19 00:00:00+00:00,1,1,0,0
2025-05-05 00:00:00+00:00,0,0,1,1
2025-05-09 00:00:00+00:00,0,0,11,1
