referrer,views_total,views_unique
Google,70,26
inl.gov,32,3
Bing,15,4
malcolm.fyi,13,1
github.inl.gov,12,4
sam.gov,9,4
github.com,8,2
inlsoftware.inl.gov,6,3
statics.teams.cdn.office.net,4,4
ncrcaims.inl.gov,2,1
