referrer,views_total,views_unique
Google,99,33
github.com,14,9
inlsoftware.inl.gov,8,5
statics.teams.cdn.office.net,4,1
deeplynx.de.inl.gov,4,1
Bing,3,2
sam.gov,3,1
confluence.micron.com,1,1
DuckDuckGo,1,1
tandfonline.com,1,1
