time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-07-06 00:00:00+00:00,1,1,0,0
2021-07-08 00:00:00+00:00,2,1,0,0
2021-07-14 00:00:00+00:00,1,1,0,0
2021-08-07 00:00:00+00:00,1,1,0,0
2021-08-08 00:00:00+00:00,0,0,1,1
2021-08-16 00:00:00+00:00,0,0,1,1
2021-08-17 00:00:00+00:00,0,0,1,1
2021-09-03 00:00:00+00:00,1,1,0,0
2021-09-04 00:00:00+00:00,1,1,0,0
2021-09-10 00:00:00+00:00,0,0,6,1
2021-09-14 00:00:00+00:00,1,1,0,0
2021-10-02 00:00:00+00:00,1,1,0,0
2021-10-21 00:00:00+00:00,1,1,0,0
