referrer,views_total,views_unique
github.com,55,27
cisa.gov,54,35
Google,48,31
t.co,20,18
riskybiznews.substack.com,8,7
Bing,4,4
virtalabs.com,3,1
mail.google.com,2,2
bsi-bund.webex.com,2,2
linkedin.com,2,2
