time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-02 00:00:00+00:00,4.0,2.0,5,1
2025-08-03 00:00:00+00:00,5.0,3.0,11,5
2025-08-04 00:00:00+00:00,4.0,2.0,24,12
2025-08-05 00:00:00+00:00,3.0,1.0,35,5
2025-08-06 00:00:00+00:00,4.0,2.0,79,6
2025-08-07 00:00:00+00:00,6.0,4.0,103,7
2025-08-08 00:00:00+00:00,3.0,1.0,55,7
2025-08-09 00:00:00+00:00,5.0,3.0,6,2
2025-08-10 00:00:00+00:00,3.0,1.0,2,2
2025-08-11 00:00:00+00:00,22.0,9.0,66,7
2025-08-12 00:00:00+00:00,3.0,1.0,6,2
2025-08-13 00:00:00+00:00,3.0,1.0,4,1
2025-08-14 00:00:00+00:00,,,14,3
2025-08-15 00:00:00+00:00,,,14,7
