referrer,views_total,views_unique
github.com,24,9
Google,17,8
DuckDuckGo,3,2
copilot.microsoft.com,2,1
statics.teams.cdn.office.net,1,1
word-edit.dod.online.office365.us,1,1
cisa.gov,1,1
packages.zeek.org,1,1
Bing,1,1
