url_path,views_total,views_unique
/cisagov/icsnpp-modbus,81,47
/cisagov/icsnpp-modbus/tree/main/scripts,44,12
/cisagov/icsnpp-modbus/blob/main/scripts/main.zeek,42,9
/cisagov/icsnpp-modbus/tree/e14d6ce931338360ab1250becc968a1d7e518911,17,14
/cisagov/icsnpp-modbus/blob/main/scripts/__load__.zeek,17,6
/cisagov/icsnpp-modbus/tree/main/tests,14,6
/cisagov/icsnpp-modbus/blob/main/tests/baseline/analyzer.basic/modbus_detailed.log,10,3
/cisagov/icsnpp-modbus/tree/main,9,5
/cisagov/icsnpp-modbus/blob/main/tests/baseline/analyzer.basic/conn.log,9,3
/cisagov/icsnpp-modbus/blob/main/tests/baseline/analyzer.basic/modbus_read_write_multiple_registers.log,9,3
