time_iso8601,forks_cumulative
2023-11-08 00:00:00+00:00,1
2023-12-29 00:00:00+00:00,2
2024-02-19 00:00:00+00:00,3
2024-04-22 00:00:00+00:00,4
2024-05-26 00:00:00+00:00,5
2025-05-26 00:00:00+00:00,6
2025-05-30 00:00:00+00:00,7
