time_iso8601,stars_cumulative
2025-06-30 00:00:00+00:00,1
2025-07-07 00:00:00+00:00,2
2025-07-08 00:00:00+00:00,3
2025-07-14 00:00:00+00:00,4
2025-07-15 00:00:00+00:00,5
