time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-10-19 00:00:00+00:00,,,9,2
2022-10-20 00:00:00+00:00,,,1,1
2022-10-21 00:00:00+00:00,4.0,1.0,11,2
2022-10-26 00:00:00+00:00,,,2,1
2022-10-31 00:00:00+00:00,,,1,1
2022-11-02 00:00:00+00:00,,,4,2
