referrer,views_total,views_unique
Google,39,15
github.com,22,6
pypi.org,8,1
Bing,5,2
montepy.org,3,1
inlsoftware.inl.gov,2,1
mcnp.discourse.group,1,1
statics.teams.cdn.office.net,1,1
