referrer,views_total,views_unique
Google,55,7
github.com,18,5
pyopensci.org,10,1
montepy.org,5,2
Yahoo,4,1
Bing,3,3
mooseframework.inl.gov,1,1
yandex.ru,1,1
away.vk.com,1,1
