url_path,views_total,views_unique
/idaholab/MontePy/pulls,142,3
/idaholab/MontePy,95,19
/idaholab/MontePy/issues,47,8
/idaholab/MontePy/pull/612,28,3
/idaholab/MontePy/pull/610,26,1
/idaholab/MontePy/actions,18,1
/idaholab/MontePy/pull/595,17,1
/idaholab/MontePy/pull/611,14,3
/idaholab/MontePy/pull/598,13,2
/idaholab/montepy,11,6
