referrer,views_total,views_unique
github.com,167,11
Google,27,10
montepy.org,27,3
pyopensci.org,8,4
DuckDuckGo,7,1
mcnp.discourse.group,2,2
statics.teams.cdn.office.net,2,1
joss.theoj.org,1,1
perplexity.ai,1,1
cn.bing.com,1,1
