referrer,views_total,views_unique
github.com,245,39
Google,109,45
raven.inl.gov,99,15
groups.google.com,9,4
Bing,6,6
jira.corp.usnc-tech.com,4,1
DuckDuckGo,3,3
cn.bing.com,3,2
learn-us-east-1-prod-fleet02-xythos.content.blackboardcdn.com,3,2
petalsearch.com,3,1
