referrer,views_total,views_unique
Google,234,70
inl.gov,118,26
github.com,87,20
statics.teams.cdn.office.net,24,7
chatgpt.com,20,7
inlsoftware.inl.gov,20,2
civet.inl.gov,9,2
Bing,8,6
raven.inl.gov,7,3
in.search.yahoo.com,6,1
