referrer,views_total,views_unique
github.com,259,50
Google,144,45
raven.inl.gov,49,16
Bing,9,6
civet.inl.gov,4,2
DuckDuckGo,3,2
cn.bing.com,2,2
dice.inl.gov,2,2
yandex.ru,1,1
