referrer,views_total,views_unique
github.com,193,22
Google,90,31
raven.inl.gov,82,23
statics.teams.cdn.office.net,25,5
linkedin.com,24,20
Bing,18,4
com.linkedin.android,11,6
inl.gov,8,2
cn.bing.com,2,1
groups.google.com,1,1
