url_path,views_total,views_unique
/idaholab/DIAMOND,11,10
/idaholab/DIAMOND/blob/main/diamond.owl,4,2
/idaholab/DIAMOND/blob/brennan/amber/amber.owl,2,1
/idaholab/DIAMOND/blob/brennan/amber/docs/images/DIAMOND_logo.JPG,2,1
/idaholab/DIAMOND/blob/main/docs/images/DIAMOND_logo.JPG,2,1
/idaholab/DIAMOND/tree/brennan/amber/docs,2,1
/idaholab/DIAMOND/tree/brennan/amber/docs/images,2,1
/idaholab/DIAMOND/tree/main/docs/images,2,1
/idaholab/DIAMOND/tree/nric-edms/docs/images,2,1
/idaholab/DIAMOND/tree/brennan/amber,1,1
