time_iso8601,forks_cumulative
2024-12-19 00:00:00+00:00,1
2025-01-01 00:00:00+00:00,2
2025-01-30 00:00:00+00:00,3
2025-02-26 00:00:00+00:00,4
2025-05-22 00:00:00+00:00,5
2025-07-18 00:00:00+00:00,6
2025-07-24 00:00:00+00:00,7
