time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-07-08 00:00:00+00:00,0,0,1,1
2021-07-17 00:00:00+00:00,1,1,0,0
2021-07-26 00:00:00+00:00,0,0,2,1
2021-08-07 00:00:00+00:00,1,1,0,0
2021-08-14 00:00:00+00:00,0,0,1,1
2021-09-04 00:00:00+00:00,1,1,0,0
2021-09-08 00:00:00+00:00,0,0,1,1
2021-09-09 00:00:00+00:00,0,0,1,1
2021-09-13 00:00:00+00:00,0,0,1,1
2021-09-14 00:00:00+00:00,1,1,0,0
2021-10-20 00:00:00+00:00,2,1,0,0
2021-10-22 00:00:00+00:00,23,1,0,0
2021-10-23 00:00:00+00:00,30,3,0,0
2021-10-24 00:00:00+00:00,26,4,0,0
2021-10-25 00:00:00+00:00,43,5,0,0
2021-10-27 00:00:00+00:00,1,1,0,0
2021-10-28 00:00:00+00:00,1,1,0,0
2021-10-31 00:00:00+00:00,0,0,1,1
2021-11-03 00:00:00+00:00,0,0,1,1
2021-11-11 00:00:00+00:00,0,0,1,1
2022-01-25 00:00:00+00:00,1,1,0,0
2022-02-17 00:00:00+00:00,0,0,4,1
2022-02-21 00:00:00+00:00,0,0,1,1
2022-02-28 00:00:00+00:00,0,0,2,1
2022-03-02 00:00:00+00:00,0,0,1,1
2022-03-04 00:00:00+00:00,1,1,0,0
2022-03-19 00:00:00+00:00,1,1,0,0
2022-03-23 00:00:00+00:00,1,1,0,0
2022-03-27 00:00:00+00:00,0,0,2,1
2022-03-28 00:00:00+00:00,1,1,0,0
2022-04-08 00:00:00+00:00,0,0,5,1
2022-04-10 00:00:00+00:00,0,0,1,1
2022-04-25 00:00:00+00:00,0,0,2,1
2022-04-27 00:00:00+00:00,2,1,0,0
2022-05-09 00:00:00+00:00,1,1,0,0
2022-05-28 00:00:00+00:00,1,1,1,1
2022-06-04 00:00:00+00:00,2,1,0,0
2022-06-20 00:00:00+00:00,0,0,1,1
