url_path,views_total,views_unique
/cisagov/icsnpp-s7comm,55,43
/cisagov/icsnpp-s7comm/tree/main/src,13,8
/cisagov/icsnpp-s7comm/tree/5c2072a7265fef54d3a8ca10dcfd89d4185ba9a5,8,4
/cisagov/icsnpp-s7comm/blob/main/src/s7comm-protocol.pac,6,6
/cisagov/icsnpp-s7comm/blob/main/scripts/icsnpp/s7comm/main.zeek,4,3
/cisagov/icsnpp-s7comm/blob/5c2072a7265fef54d3a8ca10dcfd89d4185ba9a5/zkg.meta,3,2
/cisagov/icsnpp-s7comm/blob/main/src/s7comm.pac,3,2
/cisagov/icsnpp-s7comm/tree/main/scripts,3,2
/cisagov/icsnpp-s7comm/tree/main/scripts/icsnpp/s7comm,3,2
/cisagov/icsnpp-s7comm/tree/5c2072a7265fef54d3a8ca10dcfd89d4185ba9a5/scripts/icsnpp/s7comm,3,1
