url_path,views_total,views_unique
/idaholab/Malcolm,286,193
/idaholab/Malcolm/releases/tag/v25.01.0,217,92
/idaholab/Malcolm/blob/main/docs/README.md,78,52
/idaholab/Malcolm/releases,68,45
/idaholab/Malcolm/blob/main/docs/quickstart.md,36,22
/idaholab/Malcolm/blob/main/docs/download.md,31,12
/idaholab/Malcolm/blob/main/docs/malcolm-iso.md,29,9
/idaholab/Malcolm/tree/3b5b021e86b90c8383c13eec213b64d25b94e53b,26,20
/idaholab/Malcolm/issues,24,11
/idaholab/Malcolm/blob/v24.10.0/zeek/config/local.zeek,21,6
