time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-19 00:00:00+00:00,14,10,,
2025-07-20 00:00:00+00:00,15,11,2.0,2.0
2025-07-21 00:00:00+00:00,18,13,7.0,3.0
2025-07-22 00:00:00+00:00,36,18,,
2025-07-23 00:00:00+00:00,49,29,21.0,3.0
2025-07-24 00:00:00+00:00,51,21,17.0,4.0
2025-07-25 00:00:00+00:00,17,12,,
2025-07-26 00:00:00+00:00,15,11,,
2025-07-27 00:00:00+00:00,15,11,,
2025-07-28 00:00:00+00:00,32,20,29.0,2.0
2025-07-29 00:00:00+00:00,37,23,15.0,6.0
2025-07-30 00:00:00+00:00,44,27,22.0,4.0
2025-07-31 00:00:00+00:00,31,15,,
2025-08-01 00:00:00+00:00,18,14,1.0,1.0
2025-08-02 00:00:00+00:00,1,1,,
