time_iso8601,forks_cumulative
2023-08-15 00:00:00+00:00,2
2023-08-22 00:00:00+00:00,3
2023-12-29 00:00:00+00:00,4
2025-02-16 00:00:00+00:00,5
2025-07-16 00:00:00+00:00,6
