time_iso8601,forks_cumulative
2015-08-10 00:00:00+00:00,111
2015-08-13 00:00:00+00:00,112
2015-08-14 00:00:00+00:00,113
2015-08-15 00:00:00+00:00,114
2015-08-20 00:00:00+00:00,115
2015-08-24 00:00:00+00:00,116
2015-08-25 00:00:00+00:00,118
2015-08-26 00:00:00+00:00,119
2015-08-28 00:00:00+00:00,121
2015-09-05 00:00:00+00:00,122
2015-09-09 00:00:00+00:00,123
2015-09-12 00:00:00+00:00,124
2015-09-16 00:00:00+00:00,125
2015-09-17 00:00:00+00:00,126
2015-09-18 00:00:00+00:00,127
2015-09-21 00:00:00+00:00,128
2015-09-24 00:00:00+00:00,129
2015-09-29 00:00:00+00:00,132
2015-10-01 00:00:00+00:00,139
2015-10-05 00:00:00+00:00,140
2015-10-06 00:00:00+00:00,141
2015-10-10 00:00:00+00:00,142
2015-10-15 00:00:00+00:00,143
2015-10-20 00:00:00+00:00,145
2015-10-23 00:00:00+00:00,146
2015-10-29 00:00:00+00:00,148
2015-11-07 00:00:00+00:00,149
2015-11-11 00:00:00+00:00,150
2015-11-16 00:00:00+00:00,151
2015-11-18 00:00:00+00:00,152
2015-11-27 00:00:00+00:00,153
2015-11-29 00:00:00+00:00,154
2015-12-03 00:00:00+00:00,156
2015-12-07 00:00:00+00:00,157
2015-12-09 00:00:00+00:00,158
2015-12-10 00:00:00+00:00,159
2015-12-14 00:00:00+00:00,160
2015-12-17 00:00:00+00:00,161
2015-12-18 00:00:00+00:00,162
2016-01-11 00:00:00+00:00,163
2016-01-14 00:00:00+00:00,164
2016-01-19 00:00:00+00:00,166
2016-01-24 00:00:00+00:00,167
2016-01-26 00:00:00+00:00,168
2016-01-28 00:00:00+00:00,169
2016-01-29 00:00:00+00:00,170
2016-02-02 00:00:00+00:00,171
2016-02-03 00:00:00+00:00,172
2016-02-17 00:00:00+00:00,173
2016-02-21 00:00:00+00:00,174
2016-02-22 00:00:00+00:00,175
2016-02-23 00:00:00+00:00,178
2016-02-24 00:00:00+00:00,180
2016-02-25 00:00:00+00:00,181
2016-03-02 00:00:00+00:00,182
2016-03-07 00:00:00+00:00,183
2016-03-08 00:00:00+00:00,185
2016-03-09 00:00:00+00:00,186
2016-03-10 00:00:00+00:00,187
2016-03-15 00:00:00+00:00,188
2016-03-22 00:00:00+00:00,189
2016-03-23 00:00:00+00:00,190
2016-03-31 00:00:00+00:00,191
2016-04-01 00:00:00+00:00,194
2016-04-02 00:00:00+00:00,197
2016-04-03 00:00:00+00:00,199
2016-04-04 00:00:00+00:00,201
2016-04-05 00:00:00+00:00,207
2016-04-08 00:00:00+00:00,208
2016-04-11 00:00:00+00:00,209
2016-04-18 00:00:00+00:00,210
2016-04-22 00:00:00+00:00,212
2016-04-27 00:00:00+00:00,213
2016-04-28 00:00:00+00:00,214
2016-05-01 00:00:00+00:00,215
2016-05-04 00:00:00+00:00,216
2016-05-05 00:00:00+00:00,217
2016-05-13 00:00:00+00:00,219
2016-05-27 00:00:00+00:00,220
2016-05-29 00:00:00+00:00,221
2016-06-03 00:00:00+00:00,222
2016-06-07 00:00:00+00:00,234
2016-06-09 00:00:00+00:00,236
2016-06-13 00:00:00+00:00,239
2016-06-16 00:00:00+00:00,241
2016-06-21 00:00:00+00:00,243
2016-06-22 00:00:00+00:00,245
2016-06-24 00:00:00+00:00,246
2016-07-01 00:00:00+00:00,247
2016-07-08 00:00:00+00:00,248
2016-07-13 00:00:00+00:00,250
2016-07-16 00:00:00+00:00,251
2016-07-21 00:00:00+00:00,252
2016-07-25 00:00:00+00:00,253
2016-07-27 00:00:00+00:00,254
2016-07-31 00:00:00+00:00,255
2016-08-02 00:00:00+00:00,256
2016-08-04 00:00:00+00:00,259
2016-08-12 00:00:00+00:00,260
2016-08-22 00:00:00+00:00,262
2016-08-23 00:00:00+00:00,263
2016-09-02 00:00:00+00:00,264
2016-09-06 00:00:00+00:00,265
2016-09-12 00:00:00+00:00,267
2016-09-15 00:00:00+00:00,268
2016-09-17 00:00:00+00:00,269
2016-09-22 00:00:00+00:00,270
2016-09-26 00:00:00+00:00,271
2016-09-27 00:00:00+00:00,273
2016-09-29 00:00:00+00:00,274
2016-10-04 00:00:00+00:00,275
2016-10-07 00:00:00+00:00,276
2016-10-13 00:00:00+00:00,277
2016-10-17 00:00:00+00:00,278
2016-10-19 00:00:00+00:00,279
2016-10-20 00:00:00+00:00,282
2016-10-24 00:00:00+00:00,283
2016-11-01 00:00:00+00:00,284
2016-11-04 00:00:00+00:00,285
2016-11-07 00:00:00+00:00,286
2016-11-09 00:00:00+00:00,287
2016-11-11 00:00:00+00:00,288
2016-11-13 00:00:00+00:00,289
2016-11-15 00:00:00+00:00,290
2016-11-18 00:00:00+00:00,291
2016-11-22 00:00:00+00:00,292
2016-11-27 00:00:00+00:00,293
2016-11-29 00:00:00+00:00,294
2016-11-30 00:00:00+00:00,295
2016-12-02 00:00:00+00:00,296
2016-12-05 00:00:00+00:00,297
2016-12-08 00:00:00+00:00,298
2016-12-09 00:00:00+00:00,299
2016-12-11 00:00:00+00:00,300
2016-12-13 00:00:00+00:00,316
2016-12-14 00:00:00+00:00,317
2016-12-15 00:00:00+00:00,318
2016-12-27 00:00:00+00:00,319
2016-12-29 00:00:00+00:00,320
2017-01-08 00:00:00+00:00,321
2017-01-15 00:00:00+00:00,322
2017-01-16 00:00:00+00:00,323
2017-01-18 00:00:00+00:00,325
2017-01-23 00:00:00+00:00,326
2017-01-27 00:00:00+00:00,327
2017-01-30 00:00:00+00:00,328
2017-01-31 00:00:00+00:00,329
2017-02-05 00:00:00+00:00,330
2017-02-07 00:00:00+00:00,331
2017-02-08 00:00:00+00:00,332
2017-02-17 00:00:00+00:00,333
2017-02-20 00:00:00+00:00,334
2017-02-21 00:00:00+00:00,336
2017-02-22 00:00:00+00:00,338
2017-02-27 00:00:00+00:00,340
2017-03-01 00:00:00+00:00,341
2017-03-08 00:00:00+00:00,342
2017-03-10 00:00:00+00:00,343
2017-03-13 00:00:00+00:00,344
2017-03-14 00:00:00+00:00,345
2017-03-15 00:00:00+00:00,346
2017-03-28 00:00:00+00:00,357
2017-03-29 00:00:00+00:00,363
2017-03-30 00:00:00+00:00,365
2017-04-03 00:00:00+00:00,366
2017-04-04 00:00:00+00:00,367
2017-04-09 00:00:00+00:00,368
2017-04-12 00:00:00+00:00,369
2018-04-29 00:00:00+00:00,370
2018-09-03 00:00:00+00:00,371
2019-01-10 00:00:00+00:00,372
