time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-06-30 00:00:00+00:00,0,0,1,1
2021-07-02 00:00:00+00:00,0,0,1,1
2021-07-07 00:00:00+00:00,0,0,1,1
2021-07-09 00:00:00+00:00,1,1,0,0
2021-07-15 00:00:00+00:00,1,1,0,0
2021-07-27 00:00:00+00:00,0,0,1,1
2021-07-31 00:00:00+00:00,1,1,0,0
2021-08-01 00:00:00+00:00,0,0,1,1
2021-08-05 00:00:00+00:00,0,0,1,1
2021-08-07 00:00:00+00:00,0,0,1,1
2021-08-10 00:00:00+00:00,1,1,3,2
2021-08-15 00:00:00+00:00,0,0,1,1
2021-08-16 00:00:00+00:00,0,0,1,1
2021-08-23 00:00:00+00:00,0,0,1,1
2021-09-02 00:00:00+00:00,0,0,1,1
2021-09-10 00:00:00+00:00,0,0,1,1
2021-09-13 00:00:00+00:00,1,1,1,1
2021-09-21 00:00:00+00:00,0,0,6,1
2021-09-22 00:00:00+00:00,0,0,1,1
2021-09-28 00:00:00+00:00,0,0,1,1
2021-10-01 00:00:00+00:00,1,1,0,0
2021-10-02 00:00:00+00:00,0,0,1,1
2021-10-07 00:00:00+00:00,0,0,3,1
2021-10-13 00:00:00+00:00,1,1,0,0
2021-10-16 00:00:00+00:00,1,1,0,0
2021-10-21 00:00:00+00:00,9,2,0,0
2021-10-31 00:00:00+00:00,1,1,1,1
2021-11-15 00:00:00+00:00,0,0,1,1
2021-11-17 00:00:00+00:00,0,0,1,1
2021-11-21 00:00:00+00:00,1,1,0,0
2021-11-22 00:00:00+00:00,0,0,1,1
2021-11-23 00:00:00+00:00,0,0,6,1
2021-11-24 00:00:00+00:00,1,1,0,0
2021-12-02 00:00:00+00:00,0,0,1,1
2021-12-06 00:00:00+00:00,1,1,0,0
2022-01-06 00:00:00+00:00,0,0,1,1
2022-01-12 00:00:00+00:00,1,1,1,1
2022-01-23 00:00:00+00:00,1,1,1,1
2022-01-24 00:00:00+00:00,0,0,2,1
2022-01-27 00:00:00+00:00,1,1,0,0
2022-02-02 00:00:00+00:00,0,0,1,1
2022-02-10 00:00:00+00:00,0,0,3,1
2022-02-11 00:00:00+00:00,0,0,1,1
2022-02-14 00:00:00+00:00,1,1,1,1
2022-02-18 00:00:00+00:00,0,0,1,1
2022-02-24 00:00:00+00:00,1,1,0,0
2022-02-25 00:00:00+00:00,2,2,1,1
2022-02-26 00:00:00+00:00,0,0,1,1
2022-02-28 00:00:00+00:00,1,1,0,0
2022-03-01 00:00:00+00:00,1,1,0,0
2022-03-05 00:00:00+00:00,0,0,1,1
2022-03-06 00:00:00+00:00,1,1,1,1
2022-03-07 00:00:00+00:00,0,0,1,1
2022-03-08 00:00:00+00:00,0,0,2,1
2022-03-15 00:00:00+00:00,2,1,0,0
2022-03-21 00:00:00+00:00,0,0,1,1
2022-03-27 00:00:00+00:00,1,1,0,0
2022-04-01 00:00:00+00:00,0,0,1,1
2022-04-05 00:00:00+00:00,1,1,2,1
2022-04-11 00:00:00+00:00,0,0,1,1
2022-04-12 00:00:00+00:00,1,1,0,0
2022-04-16 00:00:00+00:00,2,1,0,0
2022-04-17 00:00:00+00:00,0,0,1,1
2022-04-18 00:00:00+00:00,0,0,1,1
2022-04-27 00:00:00+00:00,0,0,1,1
2022-04-28 00:00:00+00:00,1,1,0,0
2022-05-01 00:00:00+00:00,0,0,1,1
2022-05-02 00:00:00+00:00,1,1,0,0
2022-05-04 00:00:00+00:00,0,0,1,1
2022-05-07 00:00:00+00:00,0,0,1,1
2022-05-12 00:00:00+00:00,0,0,1,1
2022-05-16 00:00:00+00:00,0,0,1,1
2022-05-23 00:00:00+00:00,1,1,0,0
2022-05-24 00:00:00+00:00,0,0,2,1
2022-05-25 00:00:00+00:00,2,1,0,0
2022-05-30 00:00:00+00:00,1,1,0,0
2022-05-31 00:00:00+00:00,0,0,1,1
2022-06-01 00:00:00+00:00,0,0,2,1
2022-06-02 00:00:00+00:00,0,0,1,1
2022-06-09 00:00:00+00:00,0,0,1,1
2022-06-12 00:00:00+00:00,0,0,2,1
2022-06-14 00:00:00+00:00,0,0,5,1
2022-06-18 00:00:00+00:00,1,1,0,0
2022-06-24 00:00:00+00:00,1,1,0,0
2022-07-07 00:00:00+00:00,0,0,4,1
2022-07-11 00:00:00+00:00,0,0,2,1
2022-07-14 00:00:00+00:00,1,1,1,1
2022-07-20 00:00:00+00:00,0,0,1,1
2022-07-21 00:00:00+00:00,0,0,5,1
2022-07-25 00:00:00+00:00,0,0,2,1
2022-08-06 00:00:00+00:00,0,0,1,1
2022-08-09 00:00:00+00:00,1,1,0,0
2022-08-18 00:00:00+00:00,1,1,0,0
2022-08-25 00:00:00+00:00,2,1,1,1
2022-08-27 00:00:00+00:00,1,1,0,0
2022-09-03 00:00:00+00:00,0,0,1,1
2022-09-07 00:00:00+00:00,0,0,2,2
2022-09-08 00:00:00+00:00,0,0,3,1
2022-09-19 00:00:00+00:00,0,0,2,1
2022-09-21 00:00:00+00:00,1,1,1,1
2022-09-22 00:00:00+00:00,1,1,0,0
2022-09-26 00:00:00+00:00,0,0,1,1
2022-10-12 00:00:00+00:00,0,0,1,1
2022-10-21 00:00:00+00:00,1,1,0,0
2022-10-23 00:00:00+00:00,0,0,1,1
2022-10-29 00:00:00+00:00,2,2,0,0
2022-10-30 00:00:00+00:00,0,0,1,1
2022-11-06 00:00:00+00:00,1,1,3,2
2022-11-13 00:00:00+00:00,1,1,0,0
2022-11-14 00:00:00+00:00,0,0,1,1
2022-11-18 00:00:00+00:00,1,1,0,0
2022-11-19 00:00:00+00:00,1,1,0,0
2022-11-24 00:00:00+00:00,1,1,0,0
2022-11-26 00:00:00+00:00,1,1,0,0
2022-12-07 00:00:00+00:00,2,1,0,0
2022-12-08 00:00:00+00:00,0,0,1,1
2022-12-11 00:00:00+00:00,1,1,3,1
2023-01-09 00:00:00+00:00,0,0,1,1
2023-01-10 00:00:00+00:00,1,1,0,0
2023-01-15 00:00:00+00:00,1,1,0,0
2023-02-02 00:00:00+00:00,1,1,1,1
2023-02-07 00:00:00+00:00,0,0,1,1
2023-02-08 00:00:00+00:00,0,0,1,1
2023-02-14 00:00:00+00:00,1,1,0,0
2023-02-15 00:00:00+00:00,0,0,1,1
2023-02-16 00:00:00+00:00,1,1,0,0
2023-02-17 00:00:00+00:00,0,0,1,1
2023-02-19 00:00:00+00:00,1,1,0,0
2023-02-21 00:00:00+00:00,0,0,2,1
2023-02-22 00:00:00+00:00,0,0,1,1
2023-02-26 00:00:00+00:00,2,2,0,0
2023-03-01 00:00:00+00:00,0,0,11,1
2023-03-02 00:00:00+00:00,3,2,0,0
2023-03-03 00:00:00+00:00,0,0,1,1
2023-03-11 00:00:00+00:00,1,1,0,0
2023-03-14 00:00:00+00:00,0,0,2,1
2023-03-16 00:00:00+00:00,2,1,0,0
2023-03-17 00:00:00+00:00,0,0,1,1
2023-03-19 00:00:00+00:00,1,1,0,0
2023-03-20 00:00:00+00:00,0,0,1,1
2023-03-24 00:00:00+00:00,1,1,0,0
2023-03-26 00:00:00+00:00,0,0,3,1
2023-03-27 00:00:00+00:00,0,0,1,1
2023-03-30 00:00:00+00:00,0,0,1,1
2023-04-07 00:00:00+00:00,0,0,1,1
2023-04-09 00:00:00+00:00,1,1,0,0
2023-04-19 00:00:00+00:00,1,1,0,0
2023-04-21 00:00:00+00:00,0,0,1,1
2023-05-01 00:00:00+00:00,0,0,1,1
2023-05-03 00:00:00+00:00,0,0,1,1
2023-05-08 00:00:00+00:00,0,0,1,1
2023-05-16 00:00:00+00:00,0,0,2,2
2023-05-20 00:00:00+00:00,0,0,1,1
2023-05-21 00:00:00+00:00,2,1,0,0
2023-05-26 00:00:00+00:00,1,1,0,0
2023-05-28 00:00:00+00:00,1,1,0,0
2023-06-09 00:00:00+00:00,1,1,0,0
2023-06-11 00:00:00+00:00,1,1,0,0
2023-06-14 00:00:00+00:00,0,0,4,1
2023-06-16 00:00:00+00:00,1,1,0,0
2023-06-21 00:00:00+00:00,3,2,0,0
2023-06-29 00:00:00+00:00,0,0,1,1
2023-06-30 00:00:00+00:00,1,1,1,1
2023-07-06 00:00:00+00:00,0,0,3,1
2023-07-10 00:00:00+00:00,0,0,1,1
2023-07-16 00:00:00+00:00,0,0,1,1
2023-07-18 00:00:00+00:00,0,0,1,1
2023-07-20 00:00:00+00:00,1,1,0,0
2023-07-28 00:00:00+00:00,2,1,0,0
2023-07-31 00:00:00+00:00,1,1,0,0
2023-08-01 00:00:00+00:00,1,1,0,0
2023-08-02 00:00:00+00:00,0,0,1,1
2023-08-05 00:00:00+00:00,2,2,1,1
2023-08-06 00:00:00+00:00,1,1,0,0
2023-08-07 00:00:00+00:00,1,1,0,0
2023-08-08 00:00:00+00:00,5,5,0,0
2023-08-10 00:00:00+00:00,0,0,1,1
2023-08-15 00:00:00+00:00,0,0,1,1
2023-08-26 00:00:00+00:00,0,0,1,1
2023-08-28 00:00:00+00:00,1,1,0,0
2023-09-01 00:00:00+00:00,0,0,1,1
2023-09-05 00:00:00+00:00,0,0,1,1
2023-09-07 00:00:00+00:00,0,0,2,1
2023-09-08 00:00:00+00:00,0,0,1,1
2023-09-10 00:00:00+00:00,2,1,1,1
2023-09-11 00:00:00+00:00,2,1,1,1
2023-09-12 00:00:00+00:00,0,0,1,1
2023-09-14 00:00:00+00:00,1,1,1,1
2023-09-15 00:00:00+00:00,1,1,1,1
2023-09-16 00:00:00+00:00,0,0,2,1
2023-09-20 00:00:00+00:00,0,0,1,1
2023-09-21 00:00:00+00:00,1,1,0,0
2023-09-23 00:00:00+00:00,1,1,0,0
2023-09-29 00:00:00+00:00,1,1,0,0
2023-10-07 00:00:00+00:00,0,0,3,1
2023-10-10 00:00:00+00:00,2,1,0,0
2023-10-11 00:00:00+00:00,2,1,0,0
2023-10-19 00:00:00+00:00,1,1,4,1
2023-10-24 00:00:00+00:00,0,0,2,2
2023-10-25 00:00:00+00:00,0,0,1,1
2023-10-28 00:00:00+00:00,1,1,0,0
2023-11-01 00:00:00+00:00,1,1,0,0
2023-11-03 00:00:00+00:00,0,0,3,1
2023-11-04 00:00:00+00:00,1,1,1,1
2023-11-05 00:00:00+00:00,1,1,0,0
2023-11-06 00:00:00+00:00,1,1,0,0
2023-11-07 00:00:00+00:00,0,0,1,1
2023-11-09 00:00:00+00:00,0,0,1,1
2023-11-10 00:00:00+00:00,8,1,0,0
2023-11-17 00:00:00+00:00,1,1,0,0
2023-11-21 00:00:00+00:00,2,2,0,0
2023-11-24 00:00:00+00:00,0,0,1,1
2023-11-25 00:00:00+00:00,0,0,1,1
2023-11-28 00:00:00+00:00,0,0,2,1
2023-11-29 00:00:00+00:00,0,0,1,1
2023-11-30 00:00:00+00:00,0,0,1,1
2023-12-05 00:00:00+00:00,1,1,0,0
2023-12-06 00:00:00+00:00,1,1,0,0
2023-12-09 00:00:00+00:00,1,1,0,0
2023-12-11 00:00:00+00:00,0,0,1,1
2023-12-13 00:00:00+00:00,0,0,2,2
2023-12-14 00:00:00+00:00,0,0,2,2
2023-12-24 00:00:00+00:00,0,0,1,1
2023-12-29 00:00:00+00:00,6,3,0,0
2024-01-04 00:00:00+00:00,2,2,0,0
2024-01-05 00:00:00+00:00,0,0,1,1
2024-01-06 00:00:00+00:00,0,0,2,1
2024-01-08 00:00:00+00:00,0,0,1,1
2024-01-13 00:00:00+00:00,1,1,0,0
2024-01-14 00:00:00+00:00,2,1,0,0
2024-01-15 00:00:00+00:00,1,1,0,0
2024-01-16 00:00:00+00:00,1,1,0,0
2024-01-19 00:00:00+00:00,0,0,2,1
2024-01-26 00:00:00+00:00,1,1,0,0
2024-01-27 00:00:00+00:00,1,1,0,0
2024-02-05 00:00:00+00:00,0,0,1,1
2024-02-07 00:00:00+00:00,0,0,2,1
2024-02-14 00:00:00+00:00,0,0,1,1
2024-02-16 00:00:00+00:00,2,1,0,0
2024-02-17 00:00:00+00:00,0,0,1,1
2024-03-01 00:00:00+00:00,1,1,0,0
2024-03-07 00:00:00+00:00,1,1,0,0
2024-03-09 00:00:00+00:00,1,1,0,0
2024-03-12 00:00:00+00:00,1,1,0,0
2024-03-18 00:00:00+00:00,0,0,1,1
2024-03-20 00:00:00+00:00,1,1,0,0
2024-03-23 00:00:00+00:00,0,0,1,1
2024-03-25 00:00:00+00:00,1,1,0,0
2024-03-31 00:00:00+00:00,0,0,2,1
2024-04-09 00:00:00+00:00,1,1,0,0
2024-04-30 00:00:00+00:00,0,0,1,1
2024-05-25 00:00:00+00:00,1,1,0,0
2024-05-27 00:00:00+00:00,0,0,7,1
2024-05-28 00:00:00+00:00,0,0,1,1
2024-05-29 00:00:00+00:00,0,0,2,1
2024-06-04 00:00:00+00:00,0,0,2,1
2024-06-08 00:00:00+00:00,0,0,1,1
2024-06-12 00:00:00+00:00,0,0,1,1
2024-06-13 00:00:00+00:00,0,0,2,1
2024-06-24 00:00:00+00:00,0,0,1,1
2024-06-30 00:00:00+00:00,1,1,0,0
2024-07-08 00:00:00+00:00,1,1,0,0
2024-07-12 00:00:00+00:00,0,0,1,1
2024-07-17 00:00:00+00:00,1,1,0,0
2024-07-23 00:00:00+00:00,0,0,13,2
2024-07-24 00:00:00+00:00,0,0,1,1
2024-08-08 00:00:00+00:00,0,0,3,1
2024-08-18 00:00:00+00:00,0,0,3,2
2024-08-20 00:00:00+00:00,0,0,5,1
2024-08-26 00:00:00+00:00,0,0,1,1
2024-09-05 00:00:00+00:00,1,1,1,1
2024-09-14 00:00:00+00:00,0,0,1,1
2024-09-16 00:00:00+00:00,0,0,19,2
2024-09-24 00:00:00+00:00,2,1,0,0
2024-09-28 00:00:00+00:00,0,0,2,1
2024-10-09 00:00:00+00:00,0,0,1,1
2024-10-15 00:00:00+00:00,0,0,1,1
2024-10-16 00:00:00+00:00,0,0,1,1
2024-10-17 00:00:00+00:00,0,0,1,1
2024-10-27 00:00:00+00:00,1,1,0,0
2024-11-07 00:00:00+00:00,0,0,1,1
2024-11-08 00:00:00+00:00,0,0,1,1
2024-11-12 00:00:00+00:00,0,0,1,1
2024-11-13 00:00:00+00:00,0,0,1,1
2024-11-22 00:00:00+00:00,0,0,2,1
2024-11-25 00:00:00+00:00,0,0,1,1
2024-12-03 00:00:00+00:00,0,0,1,1
2024-12-13 00:00:00+00:00,0,0,2,1
2025-01-03 00:00:00+00:00,1,1,0,0
2025-01-06 00:00:00+00:00,0,0,2,1
2025-01-09 00:00:00+00:00,1,1,0,0
2025-01-13 00:00:00+00:00,1,1,0,0
2025-01-14 00:00:00+00:00,0,0,3,1
2025-02-02 00:00:00+00:00,0,0,3,1
2025-02-04 00:00:00+00:00,1,1,0,0
2025-02-05 00:00:00+00:00,1,1,0,0
2025-02-06 00:00:00+00:00,0,0,1,1
2025-02-08 00:00:00+00:00,2,2,0,0
2025-02-13 00:00:00+00:00,3,3,0,0
2025-02-14 00:00:00+00:00,1,1,0,0
2025-02-20 00:00:00+00:00,2,2,0,0
2025-02-24 00:00:00+00:00,1,1,1,1
2025-02-27 00:00:00+00:00,1,1,0,0
2025-02-28 00:00:00+00:00,1,1,0,0
2025-03-04 00:00:00+00:00,3,2,0,0
2025-03-09 00:00:00+00:00,1,1,0,0
2025-03-10 00:00:00+00:00,2,2,0,0
2025-03-11 00:00:00+00:00,2,2,0,0
2025-03-18 00:00:00+00:00,1,1,0,0
2025-03-19 00:00:00+00:00,1,1,0,0
2025-03-24 00:00:00+00:00,0,0,1,1
2025-03-27 00:00:00+00:00,1,1,0,0
2025-03-28 00:00:00+00:00,2,2,0,0
2025-03-31 00:00:00+00:00,2,2,0,0
2025-04-01 00:00:00+00:00,1,1,0,0
2025-04-07 00:00:00+00:00,1,1,0,0
2025-04-08 00:00:00+00:00,1,1,0,0
2025-04-19 00:00:00+00:00,1,1,0,0
2025-04-22 00:00:00+00:00,1,1,1,1
2025-04-27 00:00:00+00:00,1,1,0,0
2025-04-28 00:00:00+00:00,1,1,0,0
2025-04-29 00:00:00+00:00,1,1,0,0
2025-05-03 00:00:00+00:00,0,0,7,1
2025-05-05 00:00:00+00:00,0,0,1,1
2025-05-07 00:00:00+00:00,0,0,9,1
2025-05-08 00:00:00+00:00,1,1,0,0
2025-05-09 00:00:00+00:00,1,1,0,0
2025-05-10 00:00:00+00:00,0,0,1,1
2025-05-13 00:00:00+00:00,1,1,0,0
2025-05-14 00:00:00+00:00,1,1,2,1
2025-05-15 00:00:00+00:00,1,1,0,0
2025-05-17 00:00:00+00:00,3,3,1,1
2025-05-24 00:00:00+00:00,1,1,0,0
2025-05-26 00:00:00+00:00,1,1,0,0
2025-05-27 00:00:00+00:00,0,0,1,1
2025-05-29 00:00:00+00:00,1,1,0,0
2025-05-31 00:00:00+00:00,1,1,0,0
2025-06-10 00:00:00+00:00,1,1,1,1
2025-06-13 00:00:00+00:00,1,1,0,0
2025-06-17 00:00:00+00:00,1,1,0,0
2025-06-18 00:00:00+00:00,0,0,1,1
2025-06-19 00:00:00+00:00,0,0,1,1
2025-06-22 00:00:00+00:00,0,0,2,2
2025-06-23 00:00:00+00:00,0,0,2,1
2025-06-24 00:00:00+00:00,1,1,0,0
2025-06-25 00:00:00+00:00,0,0,4,1
2025-06-26 00:00:00+00:00,3,1,0,0
2025-06-27 00:00:00+00:00,1,1,0,0
2025-06-28 00:00:00+00:00,1,1,0,0
2025-06-29 00:00:00+00:00,6,4,0,0
2025-06-30 00:00:00+00:00,4,2,0,0
2025-07-03 00:00:00+00:00,6,5,0,0
2025-07-04 00:00:00+00:00,2,1,0,0
2025-07-05 00:00:00+00:00,1,1,0,0
2025-07-06 00:00:00+00:00,1,1,0,0
2025-07-09 00:00:00+00:00,2,2,0,0
2025-07-10 00:00:00+00:00,13,4,0,0
2025-07-11 00:00:00+00:00,1,1,0,0
2025-07-12 00:00:00+00:00,1,1,0,0
2025-07-13 00:00:00+00:00,1,1,0,0
2025-07-14 00:00:00+00:00,2,2,0,0
2025-07-15 00:00:00+00:00,4,2,0,0
2025-07-16 00:00:00+00:00,1,1,0,0
2025-07-22 00:00:00+00:00,1,1,0,0
2025-07-23 00:00:00+00:00,1,1,0,0
2025-07-28 00:00:00+00:00,0,0,1,1
2025-07-29 00:00:00+00:00,2,1,1,1
2025-08-01 00:00:00+00:00,1,1,0,0
2025-08-02 00:00:00+00:00,0,0,1,1
2025-08-03 00:00:00+00:00,2,2,0,0
2025-08-04 00:00:00+00:00,0,0,1,1
2025-08-07 00:00:00+00:00,2,2,0,0
2025-08-08 00:00:00+00:00,0,0,1,1
2025-08-10 00:00:00+00:00,0,0,1,1
2025-08-11 00:00:00+00:00,1,1,0,0
2025-08-13 00:00:00+00:00,0,0,1,1
2025-08-14 00:00:00+00:00,1,1,0,0
2025-08-15 00:00:00+00:00,1,1,0,0
2025-08-16 00:00:00+00:00,1,1,0,0
2025-08-17 00:00:00+00:00,1,1,0,0
2025-08-19 00:00:00+00:00,0,0,1,1
2025-08-21 00:00:00+00:00,1,1,0,0
2025-08-25 00:00:00+00:00,2,2,0,0
2025-08-27 00:00:00+00:00,2,2,0,0
2025-08-28 00:00:00+00:00,1,1,0,0
