time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-06-24 00:00:00+00:00,167,27,1,1
2021-06-25 00:00:00+00:00,388,42,2,1
2021-06-26 00:00:00+00:00,57,23,0,0
2021-06-27 00:00:00+00:00,45,34,10,1
2021-06-28 00:00:00+00:00,143,52,4,1
2021-06-29 00:00:00+00:00,356,56,0,0
2021-06-30 00:00:00+00:00,308,59,0,0
2021-07-01 00:00:00+00:00,385,57,9,2
2021-07-02 00:00:00+00:00,102,42,0,0
2021-07-03 00:00:00+00:00,26,20,1,1
2021-07-04 00:00:00+00:00,5,4,0,0
2021-07-05 00:00:00+00:00,50,34,4,1
2021-07-06 00:00:00+00:00,231,58,0,0
2021-07-07 00:00:00+00:00,276,54,1,1
2021-07-08 00:00:00+00:00,199,61,7,1
2021-07-09 00:00:00+00:00,252,53,0,0
2021-07-10 00:00:00+00:00,12,10,0,0
2021-07-11 00:00:00+00:00,91,40,0,0
2021-07-12 00:00:00+00:00,171,54,1,1
2021-07-13 00:00:00+00:00,356,57,5,4
2021-07-14 00:00:00+00:00,321,54,11,3
2021-07-15 00:00:00+00:00,294,55,1,1
2021-07-16 00:00:00+00:00,153,51,1,1
2021-07-17 00:00:00+00:00,17,16,0,0
2021-07-18 00:00:00+00:00,65,37,0,0
2021-07-19 00:00:00+00:00,173,54,0,0
2021-07-20 00:00:00+00:00,426,62,29,10
2021-07-21 00:00:00+00:00,364,64,1,1
2021-07-22 00:00:00+00:00,359,64,16,3
2021-07-23 00:00:00+00:00,246,53,1,1
2021-07-24 00:00:00+00:00,76,39,2,1
2021-07-25 00:00:00+00:00,189,52,6,1
2021-07-26 00:00:00+00:00,286,57,0,0
2021-07-27 00:00:00+00:00,445,57,0,0
2021-07-28 00:00:00+00:00,322,57,3,2
2021-07-29 00:00:00+00:00,252,58,0,0
2021-07-30 00:00:00+00:00,106,47,3,2
2021-07-31 00:00:00+00:00,74,36,0,0
2021-08-01 00:00:00+00:00,51,30,2,2
2021-08-02 00:00:00+00:00,291,53,20,2
2021-08-03 00:00:00+00:00,577,56,2,1
2021-08-04 00:00:00+00:00,567,50,1,1
2021-08-05 00:00:00+00:00,295,51,4,2
2021-08-06 00:00:00+00:00,336,57,13,1
2021-08-07 00:00:00+00:00,177,45,1,1
2021-08-08 00:00:00+00:00,68,37,0,0
2021-08-09 00:00:00+00:00,145,56,6,3
2021-08-10 00:00:00+00:00,304,52,0,0
2021-08-11 00:00:00+00:00,393,53,11,3
2021-08-12 00:00:00+00:00,364,55,5,3
