time_iso8601,forks_cumulative
2023-02-20 00:00:00+00:00,1
2023-12-29 00:00:00+00:00,2
2024-02-15 00:00:00+00:00,3
2024-06-18 00:00:00+00:00,4
2025-02-07 00:00:00+00:00,5
