referrer,views_total,views_unique
inl.gov,16,10
linkedin.com,8,7
github.com,5,3
facebook.com,4,4
Google,3,3
statics.teams.cdn.office.net,1,1
energy.gov,1,1
t.co,1,1
com.linkedin.android,1,1
lnkd.in,1,1
