time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-06-23 00:00:00+00:00,,,3.0,1.0
2022-06-30 00:00:00+00:00,1.0,1.0,22.0,1.0
2022-07-02 00:00:00+00:00,2.0,1.0,,
