time_iso8601,stars_cumulative
2022-06-14 00:00:00+00:00,1
2022-06-22 00:00:00+00:00,2
2023-02-15 00:00:00+00:00,3
2024-03-15 00:00:00+00:00,4
2024-08-23 00:00:00+00:00,5
2024-11-13 00:00:00+00:00,6
