time_iso8601,forks_cumulative
2020-05-11 00:00:00+00:00,1
2020-06-05 00:00:00+00:00,2
2020-07-09 00:00:00+00:00,3
2021-01-22 00:00:00+00:00,4
2021-02-02 00:00:00+00:00,5
2021-09-01 00:00:00+00:00,6
2022-03-25 00:00:00+00:00,7
2022-07-04 00:00:00+00:00,8
