url_path,views_total,views_unique
/IdahoLabUnsupported/OCPP-2.0.1-Interim-KPI-Calculator/tree/main,10,2
/IdahoLabUnsupported/OCPP-2.0.1-Interim-KPI-Calculator/blob/main/parse_messages.py,10,1
/IdahoLabUnsupported/OCPP-2.0.1-Interim-KPI-Calculator/blob/main/kpi_calculator/log_parser/ocpp_2_0_1/parser.py,9,2
/IdahoLabUnsupported/OCPP-2.0.1-Interim-KPI-Calculator,8,4
/IdahoLabUnsupported/OCPP-2.0.1-Interim-KPI-Calculator/blob/main/split_data_into_charger_files.py,8,1
/IdahoLabUnsupported/OCPP-2.0.1-Interim-KPI-Calculator/blob/main/kpi_calculator/log_parser/ocpp_2_0_1/message.py,6,2
/IdahoLabUnsupported/OCPP-2.0.1-Interim-KPI-Calculator/blob/main/kpi_calculator/log_parser/ocpp_2_0_1/status_event/code.py,6,2
/IdahoLabUnsupported/OCPP-2.0.1-Interim-KPI-Calculator/blob/main/kpi_calculator/log_parser/ocpp_2_0_1/status_event/type.py,6,2
/IdahoLabUnsupported/OCPP-2.0.1-Interim-KPI-Calculator/blob/main/reader.py,5,1
/IdahoLabUnsupported/OCPP-2.0.1-Interim-KPI-Calculator/blob/main/data/parsed_logs/parsed_messages_2025_05_19.csv,4,2
