referrer,views_total,views_unique
mooseframework.inl.gov,3464,316
github.com,2997,200
Google,2116,541
Bing,291,51
groups.google.com,93,13
youtube.com,68,3
cn.bing.com,48,31
statics.teams.cdn.office.net,48,19
DuckDuckGo,21,11
mail.google.com,21,3
