referrer,views_total,views_unique
mooseframework.inl.gov,3512,283
Google,2198,705
github.com,2008,182
Bing,334,52
chatgpt.com,134,17
cn.bing.com,93,45
DuckDuckGo,56,18
Yahoo,56,1
statics.teams.cdn.office.net,45,13
git-nse.egs.anl.gov,38,1
