time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-03-01 00:00:00+00:00,0,0,2,2
2023-03-02 00:00:00+00:00,3,2,2,2
2023-03-03 00:00:00+00:00,0,0,27,2
2023-03-05 00:00:00+00:00,0,0,2,2
2023-03-06 00:00:00+00:00,0,0,3,2
2023-03-07 00:00:00+00:00,1,1,2,2
2023-03-08 00:00:00+00:00,1,1,1,1
2023-03-09 00:00:00+00:00,0,0,16,6
2023-03-11 00:00:00+00:00,1,1,1,1
2023-03-12 00:00:00+00:00,0,0,3,1
2023-03-14 00:00:00+00:00,0,0,5,2
2023-03-16 00:00:00+00:00,3,2,16,3
2023-03-17 00:00:00+00:00,0,0,2,2
