time_iso8601,forks_cumulative
2016-11-29 00:00:00+00:00,1
2016-12-01 00:00:00+00:00,2
2018-10-31 00:00:00+00:00,3
2019-07-06 00:00:00+00:00,4
2019-07-10 00:00:00+00:00,5
2020-02-26 00:00:00+00:00,6
2020-03-28 00:00:00+00:00,7
2020-04-08 00:00:00+00:00,8
2020-05-15 00:00:00+00:00,9
2023-01-26 00:00:00+00:00,10
2023-12-13 00:00:00+00:00,11
2023-12-29 00:00:00+00:00,12
