url_path,views_total,views_unique
/IdahoLabResearch/HydroGenerate,17,11
/IdahoLabResearch/HydroGenerate/blob/main/examples/BasicMode.ipynb,8,5
/IdahoLabResearch/HydroGenerate/blob/main/HydroGenerate/hydropower_potential.py,5,2
/IdahoLabResearch/HydroGenerate/blob/main/HydroGenerate/summary_results.py,5,2
/IdahoLabResearch/HydroGenerate/blob/main/HydroGenerate/turbine_calculation.py,5,2
/IdahoLabResearch/HydroGenerate/blob/Soumyadeep_Paper/paper.md,4,1
/IdahoLabResearch/HydroGenerate/tree/main/HydroGenerate,3,3
/IdahoLabResearch/HydroGenerate/blob/main/examples/DiversionMode.ipynb,3,2
/IdahoLabResearch/HydroGenerate/blob/main/HydroGenerate/hydraulic_processing.py,3,1
/IdahoLabResearch/HydroGenerate/commit/30fd82107a01627ece13e7cbeb8165b4e017b937,2,2
