time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-31 00:00:00+00:00,3,3,27.0,3.0
2024-02-01 00:00:00+00:00,6,6,40.0,2.0
2024-02-02 00:00:00+00:00,6,6,51.0,8.0
2024-02-03 00:00:00+00:00,1,1,3.0,2.0
2024-02-04 00:00:00+00:00,2,2,,
2024-02-05 00:00:00+00:00,1,1,24.0,2.0
2024-02-06 00:00:00+00:00,1,1,45.0,3.0
2024-02-07 00:00:00+00:00,24,16,85.0,7.0
2024-02-08 00:00:00+00:00,4,2,98.0,3.0
2024-02-09 00:00:00+00:00,2,1,2.0,2.0
2024-02-10 00:00:00+00:00,2,2,1.0,1.0
2024-02-12 00:00:00+00:00,4,3,21.0,3.0
2024-02-13 00:00:00+00:00,4,2,25.0,2.0
