time_iso8601,stars_cumulative
2020-07-05 00:00:00+00:00,1
2021-01-01 00:00:00+00:00,2
2021-01-08 00:00:00+00:00,3
2021-05-28 00:00:00+00:00,4
2021-06-16 00:00:00+00:00,5
2021-08-20 00:00:00+00:00,6
2022-09-03 00:00:00+00:00,7
2022-09-07 00:00:00+00:00,8
2024-04-10 00:00:00+00:00,9
2024-04-16 00:00:00+00:00,10
2025-02-14 00:00:00+00:00,11
2025-04-07 00:00:00+00:00,12
2025-04-10 00:00:00+00:00,13
2025-07-22 00:00:00+00:00,14
2025-10-04 00:00:00+00:00,15
