time_iso8601,forks_cumulative
2015-04-23 00:00:00+00:00,1
2016-10-08 00:00:00+00:00,2
2017-02-08 00:00:00+00:00,3
2019-07-12 00:00:00+00:00,4
2019-10-24 00:00:00+00:00,5
2019-11-22 00:00:00+00:00,6
2020-02-07 00:00:00+00:00,7
2021-04-05 00:00:00+00:00,8
2022-05-12 00:00:00+00:00,9
2022-09-30 00:00:00+00:00,10
