time_iso8601,forks_cumulative
2020-07-31 00:00:00+00:00,1
2020-08-04 00:00:00+00:00,2
2020-08-06 00:00:00+00:00,3
2020-09-23 00:00:00+00:00,4
2020-10-05 00:00:00+00:00,5
2020-11-22 00:00:00+00:00,6
2021-02-02 00:00:00+00:00,7
2021-05-24 00:00:00+00:00,8
2021-10-15 00:00:00+00:00,9
2022-01-20 00:00:00+00:00,10
2022-03-01 00:00:00+00:00,11
2022-03-03 00:00:00+00:00,12
2022-03-28 00:00:00+00:00,13
2022-05-02 00:00:00+00:00,14
