referrer,views_total,views_unique
Google,25,6
github.com,5,3
cn.bing.com,5,1
search.brave.com,4,1
idaholab.github.io,2,1
ecosia.org,2,1
packages.zeek.org,1,1
DuckDuckGo,1,1
chatgpt.com,1,1
