time_iso8601,forks_cumulative
2021-01-21 00:00:00+00:00,1
2022-11-11 00:00:00+00:00,3
2023-03-21 00:00:00+00:00,4
2023-11-07 00:00:00+00:00,5
2024-02-15 00:00:00+00:00,6
