time_iso8601,stars_cumulative
2024-12-09 00:00:00+00:00,1
2025-01-16 00:00:00+00:00,2
2025-04-03 00:00:00+00:00,3
2025-05-22 00:00:00+00:00,4
2025-05-26 00:00:00+00:00,5
2025-05-28 00:00:00+00:00,6
