url_path,views_total,views_unique
/idaholab/BinDrill/blob/main/imgs/binarydriller.png,10,3
/idaholab/BinDrill,8,5
/idaholab/BinDrill/blob/main/config.toml,8,2
/idaholab/BinDrill/blob/main/README.md,8,2
/idaholab/BinDrill/tree/main/analysis/models,8,2
/idaholab/BinDrill/blob/main/docs/_build/html/index.html,7,2
/idaholab/BinDrill/tree/main/docs,7,2
/idaholab/BinDrill/blob/main/analysis/models/sqlalchemy_models.py,4,2
/idaholab/BinDrill/tree/main/analysis,4,2
/idaholab/BinDrill/blob/main/pyproject.toml,4,1
