referrer,views_total,views_unique
linkedin.com,112,41
com.linkedin.android,55,17
Google,32,9
t.co,25,11
blog.badsectorlabs.com,17,15
github.com,6,6
talkback.sh,5,5
statics.teams.cdn.office.net,3,1
web.telegram.org,2,2
Bing,1,1
