time_iso8601,stars_cumulative
2021-08-18 00:00:00+00:00,1
2023-08-31 00:00:00+00:00,2
2023-11-30 00:00:00+00:00,3
2024-03-03 00:00:00+00:00,4
2024-05-07 00:00:00+00:00,5
2025-10-04 00:00:00+00:00,6
