referrer,views_total,views_unique
Google,797,265
github.com,194,91
DuckDuckGo,25,11
Bing,20,8
Baidu,17,6
statics.teams.cdn.office.net,13,7
ddosi.org,13,3
cisa.gov,12,10
cn.bing.com,5,2
mail.google.com,3,1
