referrer,views_total,views_unique
Google,1255,251
github.com,370,122
Bing,42,16
cisa.gov,40,18
malcolm.fyi,33,7
linkedin.com,27,13
DuckDuckGo,26,11
cisagov.github.io,19,7
0x1.gitlab.io,15,3
inl.gov,14,4
