referrer,views_total,views_unique
Google,1280,266
github.com,482,98
cisagov.github.io,341,48
cisa.gov,154,49
Bing,77,28
bbb.unic.kg.ac.rs,76,12
DuckDuckGo,68,21
Baidu,26,7
malcolm.fyi,21,11
ddosi.org,21,4
