referrer,views_total,views_unique
Google,335,210
github.com,123,86
cisaicsctf.com,40,6
Bing,9,5
DuckDuckGo,5,4
statics.teams.cdn.office.net,2,1
yandex.ru,1,1
StartPage,1,1
mail.google.com,1,1
cn.bing.com,1,1
