referrer,views_total,views_unique
Google,1341,239
github.com,295,84
Baidu,74,4
cisa.gov,69,10
Bing,54,18
malcolm.fyi,46,5
DuckDuckGo,41,11
search.brave.com,35,7
cisagov.github.io,34,2
ddosi.org,32,2
