time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-21 00:00:00+00:00,,,13,2
2024-11-22 00:00:00+00:00,1.0,1.0,13,3
2024-11-23 00:00:00+00:00,,,7,3
2024-11-24 00:00:00+00:00,,,7,1
2024-11-26 00:00:00+00:00,1.0,1.0,9,1
2024-11-27 00:00:00+00:00,1.0,1.0,15,4
2024-11-28 00:00:00+00:00,,,13,4
2024-11-29 00:00:00+00:00,,,2,2
2024-11-30 00:00:00+00:00,,,4,1
2024-12-01 00:00:00+00:00,,,28,2
2024-12-02 00:00:00+00:00,,,180,2
2024-12-03 00:00:00+00:00,,,53,4
2024-12-04 00:00:00+00:00,,,6,5
