time_iso8601,stars_cumulative
2024-11-19 00:00:00+00:00,1
2025-03-20 00:00:00+00:00,2
2025-04-23 00:00:00+00:00,3
2025-05-28 00:00:00+00:00,4
2025-06-12 00:00:00+00:00,5
